,ope,consolidated_longitude,prix_kWh
43604,SPIE CITYNETWORKS,-0.938152,0.22
43605,SPIE CITYNETWORKS,-0.35941666,0.22
43606,SPIE CITYNETWORKS,-0.35941666,0.22
43607,SPIE CITYNETWORKS,-0.41920244,0.22
43608,SPIE CITYNETWORKS,-0.09440862,0.3299999999999999
43609,SPIE CITYNETWORKS,-0.074092,0.22
43610,SPIE CITYNETWORKS,-0.994913,0.22
43611,SPIE CITYNETWORKS,-0.074092,0.22
43612,SPIE CITYNETWORKS,-0.994046,0.22
43613,SPIE CITYNETWORKS,-0.994046,0.22
43614,SPIE CITYNETWORKS,-0.703429,0.22
43615,SPIE CITYNETWORKS,-0.703429,0.22
43616,SPIE CITYNETWORKS,-0.32078,0.22
43617,SPIE CITYNETWORKS,-0.32078,0.22
43618,SPIE CITYNETWORKS,-0.497006,0.22
43619,SPIE CITYNETWORKS,-0.497006,0.22
43620,SPIE CITYNETWORKS,-0.514327,0.3299999999999999
43621,SPIE CITYNETWORKS,-0.514327,0.3299999999999999
43622,SPIE CITYNETWORKS,-0.514327,0.3299999999999999
43623,SPIE CITYNETWORKS,-1.02531,0.22
43624,SPIE CITYNETWORKS,-1.02531,0.22
43625,SPIE CITYNETWORKS,-0.470786,0.22
43626,SPIE CITYNETWORKS,-0.470786,0.22
43627,SPIE CITYNETWORKS,-0.383166,0.22
43628,SPIE CITYNETWORKS,-0.383166,0.22
43629,SPIE CITYNETWORKS,-0.081374,0.22
43630,SPIE CITYNETWORKS,-0.081374,0.22
43631,SPIE CITYNETWORKS,-0.41920244,0.22
43632,SPIE CITYNETWORKS,-0.524881,0.22
43633,SPIE CITYNETWORKS,-0.524881,0.22
43634,SPIE CITYNETWORKS,-0.55436,0.22
43635,SPIE CITYNETWORKS,0.054743,0.22
43636,SPIE CITYNETWORKS,-0.476858,0.22
43637,SPIE CITYNETWORKS,-0.476858,0.22
43638,SPIE CITYNETWORKS,-0.83459,0.22
43639,SPIE CITYNETWORKS,-0.83459,0.22
43640,SPIE CITYNETWORKS,0.053695,0.22
43641,SPIE CITYNETWORKS,0.053695,0.22
43642,SPIE CITYNETWORKS,-0.535805,0.22
43643,SPIE CITYNETWORKS,-1.057201,0.22
43644,SPIE CITYNETWORKS,-1.057201,0.22
43645,SPIE CITYNETWORKS,-0.891717,0.22
43646,SPIE CITYNETWORKS,-0.891717,0.22
43647,SPIE CITYNETWORKS,-0.423855,0.22
43648,SPIE CITYNETWORKS,-0.423855,0.22
43649,SPIE CITYNETWORKS,-0.055683,0.22
43650,SPIE CITYNETWORKS,-0.055683,0.22
43651,SPIE CITYNETWORKS,-0.703431,0.22
43652,SPIE CITYNETWORKS,-0.703431,0.22
43653,SPIE CITYNETWORKS,-0.666759,0.22
43654,SPIE CITYNETWORKS,0.054743,0.22
43655,SPIE CITYNETWORKS,-1.322585,0.22
43656,SPIE CITYNETWORKS,-1.322585,0.22
43657,SPIE CITYNETWORKS,-1.1648,0.22
43658,SPIE CITYNETWORKS,-0.55436,0.22
43659,SPIE CITYNETWORKS,-0.850349,0.22
43660,SPIE CITYNETWORKS,-0.850349,0.22
43661,SPIE CITYNETWORKS,-0.505148,0.22
43662,SPIE CITYNETWORKS,-0.505148,0.22
43663,SPIE CITYNETWORKS,-0.468069,0.22
43664,SPIE CITYNETWORKS,-0.468069,0.22
43665,SPIE CITYNETWORKS,-1.1648,0.22
43666,SPIE CITYNETWORKS,-1.114795,0.22
43667,SPIE CITYNETWORKS,-0.7893902,0.22
43668,SPIE CITYNETWORKS,-1.114795,0.22
43669,SPIE CITYNETWORKS,-0.509598,0.22
43670,SPIE CITYNETWORKS,-0.509598,0.22
43671,SPIE CITYNETWORKS,-0.482769,0.22
43672,SPIE CITYNETWORKS,-0.482769,0.22
43673,SPIE CITYNETWORKS,-0.4999,0.22
43674,SPIE CITYNETWORKS,-0.4999,0.22
43675,SPIE CITYNETWORKS,-0.7893902,0.22
43676,SPIE CITYNETWORKS,-0.994913,0.22
43677,SPIE CITYNETWORKS,-0.535805,0.22
43678,SPIE CITYNETWORKS,-0.911004,0.22
43679,SPIE CITYNETWORKS,-0.688459,0.22
43680,SPIE CITYNETWORKS,-0.528586,0.22
43681,SPIE CITYNETWORKS,-0.528586,0.22
43682,SPIE CITYNETWORKS,-0.528586,0.22
43683,SPIE CITYNETWORKS,0.115145,0.22
43684,SPIE CITYNETWORKS,0.115145,0.22
43685,SPIE CITYNETWORKS,-0.956686,0.22
43686,SPIE CITYNETWORKS,-0.956686,0.22
43687,SPIE CITYNETWORKS,-0.436901,0.22
43688,SPIE CITYNETWORKS,-0.436901,0.22
43689,SPIE CITYNETWORKS,-0.430275,0.22
43690,SPIE CITYNETWORKS,-0.430275,0.22
43691,SPIE CITYNETWORKS,-0.676106,0.22
43692,SPIE CITYNETWORKS,-0.676106,0.22
43693,SPIE CITYNETWORKS,-0.858696,0.22
43694,SPIE CITYNETWORKS,-0.858696,0.22
43695,SPIE CITYNETWORKS,-0.527251,0.22
43696,SPIE CITYNETWORKS,-0.527251,0.22
43697,SPIE CITYNETWORKS,-0.525422,0.22
43698,SPIE CITYNETWORKS,-0.525422,0.22
43699,SPIE CITYNETWORKS,-0.528586,0.22
43700,SPIE CITYNETWORKS,-0.552589,0.22
43701,SPIE CITYNETWORKS,-0.552589,0.22
43702,SPIE CITYNETWORKS,-0.610083,0.22
43703,SPIE CITYNETWORKS,-0.671603,0.22
43704,SPIE CITYNETWORKS,-0.671603,0.22
43705,SPIE CITYNETWORKS,-0.270014,0.22
43706,SPIE CITYNETWORKS,-0.270014,0.22
43707,SPIE CITYNETWORKS,-1.125468,0.22
43708,SPIE CITYNETWORKS,-1.125468,0.22
43709,SPIE CITYNETWORKS,-0.862944,0.22
43710,SPIE CITYNETWORKS,-0.862944,0.22
43711,SPIE CITYNETWORKS,-0.610083,0.22
43712,SPIE CITYNETWORKS,0.014452,0.22
43713,SPIE CITYNETWORKS,-0.615875,0.22
43714,SPIE CITYNETWORKS,-0.666759,0.22
43715,SPIE CITYNETWORKS,-0.615875,0.22
43716,SPIE CITYNETWORKS,-0.155132,0.22
43717,SPIE CITYNETWORKS,-0.155132,0.22
43718,SPIE CITYNETWORKS,-0.417993,0.22
43719,SPIE CITYNETWORKS,-0.417993,0.22
43720,SPIE CITYNETWORKS,0.014452,0.22
43721,SPIE CITYNETWORKS,-0.525211,0.22
43722,SPIE CITYNETWORKS,-0.525211,0.22
43723,SPIE CITYNETWORKS,-0.688459,0.22
43724,SPIE CITYNETWORKS,-0.627508,0.22
43725,SPIE CITYNETWORKS,-0.8330849,0.3299999999999999
43726,SPIE CITYNETWORKS,-0.8330849,0.3299999999999999
43727,SPIE CITYNETWORKS,-0.100163,0.22
43728,SPIE CITYNETWORKS,-0.100163,0.22
43729,SPIE CITYNETWORKS,-0.661137,0.22
43730,SPIE CITYNETWORKS,-0.661137,0.22
43731,SPIE CITYNETWORKS,-0.458562,0.22
43732,SPIE CITYNETWORKS,-0.458562,0.22
43733,SPIE CITYNETWORKS,-0.627508,0.22
43734,SPIE CITYNETWORKS,-0.7583043,0.22
43735,SPIE CITYNETWORKS,-0.678323,0.22
43736,SPIE CITYNETWORKS,-0.678323,0.22
43737,SPIE CITYNETWORKS,-0.805811,0.22
43738,SPIE CITYNETWORKS,-0.805811,0.22
43739,SPIE CITYNETWORKS,-1.188577,0.22
43740,SPIE CITYNETWORKS,-1.188577,0.22
43741,SPIE CITYNETWORKS,-0.710591,0.22
43742,SPIE CITYNETWORKS,-0.710591,0.22
43743,SPIE CITYNETWORKS,-0.7583043,0.22
43744,SPIE CITYNETWORKS,-0.8330849,0.3299999999999999
43745,SPIE CITYNETWORKS,-0.55671,0.22
43746,SPIE CITYNETWORKS,-0.994333,0.22
43747,SPIE CITYNETWORKS,-1.174242,0.22
43748,SPIE CITYNETWORKS,-1.174242,0.22
43749,SPIE CITYNETWORKS,-0.808266,0.22
43750,SPIE CITYNETWORKS,-0.808266,0.22
43751,SPIE CITYNETWORKS,-1.026729,0.22
43752,SPIE CITYNETWORKS,-1.026729,0.22
43753,SPIE CITYNETWORKS,-0.224408,0.22
43754,SPIE CITYNETWORKS,-0.55671,0.22
43755,SPIE CITYNETWORKS,-0.994333,0.22
43756,SPIE CITYNETWORKS,-0.224408,0.22
43757,SPIE CITYNETWORKS,-0.494282,0.22
43758,SPIE CITYNETWORKS,-0.494282,0.22
43759,SPIE CITYNETWORKS,-0.942527,0.22
43760,SPIE CITYNETWORKS,-0.942527,0.22
43761,SPIE CITYNETWORKS,-0.743992,0.22
43762,SPIE CITYNETWORKS,-0.743992,0.22
43763,SPIE CITYNETWORKS,-1.014638,0.22
43764,SPIE CITYNETWORKS,-1.014638,0.22
43765,SPIE CITYNETWORKS,-0.911004,0.22
43766,Autre,4.67,0.0
43767,Autre,3.0873262,
43768,Autre,2.6550211,
43769,Autre,52.3406297,
43770,Autre,4.069912308187833,
43771,Autre,4.3328996,
43772,Autre,4.0814445,
43773,Autre,4.536132,
43774,Autre,4.37,0.0
43775,Autre,4.83,
43776,Autre,4.87,
43777,Autre,1.8366466,
43778,Autre,1.662474,
43779,Autre,-3.52,
43780,Autre,3.132099,
43781,Autre,2.7997062,
43782,Autre,3.1659997,
43783,Autre,-1.3577,
43784,Autre,7.109555,0.0
43785,Autre,1.8323045,
43786,Autre,-0.5745869999999909,
43787,Autre,-0.5745869999999909,
43788,Autre,-0.5745869999999909,
43789,Autre,-0.5745869999999909,
43790,Autre,-0.5745869999999909,
43791,Autre,-0.5745869999999909,
43792,Autre,-0.5745869999999909,
43793,Autre,-0.5745869999999909,
43794,Autre,-0.5745869999999909,
43795,Autre,-0.5745869999999909,
43796,Autre,5.495418,0.0
43797,Autre,-0.7584632000000058,
43798,Autre,-0.7584632000000058,
43799,Autre,-0.5008902,
43800,Autre,3.00201,
43801,Autre,2.372946,
43802,Autre,4.5801292,
43803,Autre,3.0865,
43804,SPIE CITYNETWORKS,-0.897106,
43805,SPIE CITYNETWORKS,-0.83442,
43806,SPIE CITYNETWORKS,-0.83442,
43807,SPIE CITYNETWORKS,-0.870702,
43808,SPIE CITYNETWORKS,-0.870702,
43809,SPIE CITYNETWORKS,-0.879119,
43810,SPIE CITYNETWORKS,-0.897106,
43811,SPIE CITYNETWORKS,-0.879119,
43812,SPIE CITYNETWORKS,-0.876677,
43813,SPIE CITYNETWORKS,-0.8777,
43814,SPIE CITYNETWORKS,-0.876677,
43815,SPIE CITYNETWORKS,-0.83442,
43816,SPIE CITYNETWORKS,-0.636861,
43817,SPIE CITYNETWORKS,-0.8777,
43818,SPIE CITYNETWORKS,-0.897598,
43819,SPIE CITYNETWORKS,-0.897598,
43820,SPIE CITYNETWORKS,-0.897598,
43821,SPIE CITYNETWORKS,-0.885521,
43822,SPIE CITYNETWORKS,-0.885521,
43823,SPIE CITYNETWORKS,-0.98902199,
43824,SPIE CITYNETWORKS,-0.98902199,
43825,SPIE CITYNETWORKS,-0.350736,
43826,SPIE CITYNETWORKS,-0.350736,
43827,SPIE CITYNETWORKS,-0.636861,
43828,SPIE CITYNETWORKS,-0.636861,
43829,SPIE CITYNETWORKS,-0.87928,
43830,SPIE CITYNETWORKS,-0.87928,
43831,SPIE CITYNETWORKS,-1.267346,
43832,SPIE CITYNETWORKS,-0.152529,
43833,SPIE CITYNETWORKS,-1.267346,
43834,SPIE CITYNETWORKS,-1.031529,
43835,SPIE CITYNETWORKS,-1.031529,
43836,SPIE CITYNETWORKS,-1.031529,
43837,SPIE CITYNETWORKS,-0.568992,
43838,SPIE CITYNETWORKS,-0.568992,
43839,SPIE CITYNETWORKS,-0.760868,
43840,SPIE CITYNETWORKS,-0.760868,
43841,SPIE CITYNETWORKS,-0.570046,
43842,SPIE CITYNETWORKS,-0.570046,
43843,SPIE CITYNETWORKS,-0.864912,
43844,SPIE CITYNETWORKS,-0.864912,
43845,SPIE CITYNETWORKS,-0.359873,
43846,SPIE CITYNETWORKS,-1.189167,
43847,SPIE CITYNETWORKS,-0.152529,
43848,SPIE CITYNETWORKS,-1.189167,
43849,SPIE CITYNETWORKS,-1.189167,
43850,SPIE CITYNETWORKS,-1.018614,
43851,SPIE CITYNETWORKS,-1.018614,
43852,SPIE CITYNETWORKS,-0.488031,
43853,SPIE CITYNETWORKS,-0.488031,
43854,SPIE CITYNETWORKS,-0.983533,
43855,SPIE CITYNETWORKS,-0.983533,
43856,SPIE CITYNETWORKS,-0.72744,
43857,SPIE CITYNETWORKS,-0.72744,
43858,SPIE CITYNETWORKS,-0.728161,
43859,SPIE CITYNETWORKS,-0.728161,
43860,SPIE CITYNETWORKS,-0.359873,
43861,SPIE CITYNETWORKS,-0.240833,
43862,SPIE CITYNETWORKS,-0.359873,
43863,SPIE CITYNETWORKS,-0.443889,
43864,SPIE CITYNETWORKS,-0.594438,
43865,SPIE CITYNETWORKS,-1.040129,
43866,SPIE CITYNETWORKS,-1.040129,
43867,SPIE CITYNETWORKS,0.047154,
43868,SPIE CITYNETWORKS,0.047154,
43869,SPIE CITYNETWORKS,-1.116001,
43870,SPIE CITYNETWORKS,-1.116001,
43871,SPIE CITYNETWORKS,-0.231524,
43872,SPIE CITYNETWORKS,-0.231524,
43873,SPIE CITYNETWORKS,-1.110091,
43874,SPIE CITYNETWORKS,-1.110091,
43875,SPIE CITYNETWORKS,-0.600949,
43876,SPIE CITYNETWORKS,-0.600949,
43877,SPIE CITYNETWORKS,-0.706472,
43878,SPIE CITYNETWORKS,-0.706472,
43879,SPIE CITYNETWORKS,-0.706472,
43880,SPIE CITYNETWORKS,-0.921126,
43881,SPIE CITYNETWORKS,-0.921126,
43882,SPIE CITYNETWORKS,-1.038546,
43883,SPIE CITYNETWORKS,-0.868405,
43884,SPIE CITYNETWORKS,-0.868405,
43885,SPIE CITYNETWORKS,-0.232564,
43886,SPIE CITYNETWORKS,-0.232564,
43887,SPIE CITYNETWORKS,-0.484532,
43888,SPIE CITYNETWORKS,-0.484532,
43889,SPIE CITYNETWORKS,-0.594438,
43890,SPIE CITYNETWORKS,-0.443889,
43891,SPIE CITYNETWORKS,-0.393216,
43892,SPIE CITYNETWORKS,-0.443889,
43893,SPIE CITYNETWORKS,-0.393216,
43894,SPIE CITYNETWORKS,-0.435457,
43895,SPIE CITYNETWORKS,-0.435457,
43896,SPIE CITYNETWORKS,-0.119188,
43897,SPIE CITYNETWORKS,-0.119188,
43898,SPIE CITYNETWORKS,-0.301931,
43899,SPIE CITYNETWORKS,-0.301931,
43900,SPIE CITYNETWORKS,-0.301931,
43901,SPIE CITYNETWORKS,-0.27582,
43902,SPIE CITYNETWORKS,-0.27582,
43903,SPIE CITYNETWORKS,-0.273548,
43904,SPIE CITYNETWORKS,-0.273548,
43905,SPIE CITYNETWORKS,-1.204504,
43906,SPIE CITYNETWORKS,-1.204504,
43907,SPIE CITYNETWORKS,-0.240833,
43908,SPIE CITYNETWORKS,-0.244611,
43909,SPIE CITYNETWORKS,-0.244611,
43910,SPIE CITYNETWORKS,-0.244611,
43911,SPIE CITYNETWORKS,-0.508696,
43912,SPIE CITYNETWORKS,-0.508696,
43913,SPIE CITYNETWORKS,-0.508696,
43914,SPIE CITYNETWORKS,-0.528013,
43915,SPIE CITYNETWORKS,-0.528013,
43916,SPIE CITYNETWORKS,-0.562288,
43917,SPIE CITYNETWORKS,-0.562288,
43918,SPIE CITYNETWORKS,-1.038546,
43919,SPIE CITYNETWORKS,-0.549208,
43920,SPIE CITYNETWORKS,-0.408917,
43921,SPIE CITYNETWORKS,-0.551959,
43922,SPIE CITYNETWORKS,-0.55714,
43923,SPIE CITYNETWORKS,-0.55714,
43924,SPIE CITYNETWORKS,-0.552912,
43925,SPIE CITYNETWORKS,-0.552912,
43926,SPIE CITYNETWORKS,-0.524759,
43927,SPIE CITYNETWORKS,-0.524759,
43928,SPIE CITYNETWORKS,-0.562786,
43929,SPIE CITYNETWORKS,-0.562786,
43930,SPIE CITYNETWORKS,-0.546506,
43931,SPIE CITYNETWORKS,-0.546506,
43932,SPIE CITYNETWORKS,-0.560626,
43933,SPIE CITYNETWORKS,-0.560626,
43934,SPIE CITYNETWORKS,-0.543489,
43935,SPIE CITYNETWORKS,-0.543489,
43936,SPIE CITYNETWORKS,-0.564293,
43937,SPIE CITYNETWORKS,-0.564293,
43938,SPIE CITYNETWORKS,-0.553069,
43939,SPIE CITYNETWORKS,-0.553069,
43940,SPIE CITYNETWORKS,-0.55655,
43941,SPIE CITYNETWORKS,-0.55655,
43942,SPIE CITYNETWORKS,-0.539925,
43943,SPIE CITYNETWORKS,-0.539925,
43944,SPIE CITYNETWORKS,-0.53269521,
43945,SPIE CITYNETWORKS,-0.53269521,
43946,SPIE CITYNETWORKS,-0.566538,
43947,SPIE CITYNETWORKS,-0.551959,
43948,SPIE CITYNETWORKS,-0.555071,
43949,SPIE CITYNETWORKS,-0.548205,
43950,SPIE CITYNETWORKS,-0.555071,
43951,SPIE CITYNETWORKS,-0.395715,
43952,SPIE CITYNETWORKS,0.021022,
43953,SPIE CITYNETWORKS,0.021022,
43954,SPIE CITYNETWORKS,-0.395715,
43955,SPIE CITYNETWORKS,-0.954205,
43956,SPIE CITYNETWORKS,-0.954205,
43957,SPIE CITYNETWORKS,-0.549208,
43958,SPIE CITYNETWORKS,-0.560842,
43959,SPIE CITYNETWORKS,-0.560842,
43960,SPIE CITYNETWORKS,-0.525074,
43961,SPIE CITYNETWORKS,-0.525074,
43962,SPIE CITYNETWORKS,-0.557721,
43963,SPIE CITYNETWORKS,-0.557721,
43964,SPIE CITYNETWORKS,-0.525074,
43965,SPIE CITYNETWORKS,-0.525074,
43966,SPIE CITYNETWORKS,-0.557721,
43967,SPIE CITYNETWORKS,-0.557721,
43968,SPIE CITYNETWORKS,-0.555268,
43969,SPIE CITYNETWORKS,-0.555268,
43970,SPIE CITYNETWORKS,-0.538226,
43971,SPIE CITYNETWORKS,-0.538226,
43972,SPIE CITYNETWORKS,-0.558719,
43973,SPIE CITYNETWORKS,-0.558719,
43974,SPIE CITYNETWORKS,-0.565617,
43975,SPIE CITYNETWORKS,-0.565617,
43976,SPIE CITYNETWORKS,-0.566538,
43977,SPIE CITYNETWORKS,-0.548205,
43978,SPIE CITYNETWORKS,-0.408917,
43979,SPIE CITYNETWORKS,-0.214121,
43980,SPIE CITYNETWORKS,-0.602694,
43981,SPIE CITYNETWORKS,-0.602694,
43982,SPIE CITYNETWORKS,-0.982642,
43983,SPIE CITYNETWORKS,-1.24442,
43984,SPIE CITYNETWORKS,-0.982642,
43985,SPIE CITYNETWORKS,-0.992462,
43986,SPIE CITYNETWORKS,-0.992462,
43987,SPIE CITYNETWORKS,-0.899778,
43988,SPIE CITYNETWORKS,-0.899778,
43989,SPIE CITYNETWORKS,-0.899778,
43990,SPIE CITYNETWORKS,-0.799876,
43991,SPIE CITYNETWORKS,-0.799876,
43992,SPIE CITYNETWORKS,-0.936225,
43993,SPIE CITYNETWORKS,-0.936225,
43994,SPIE CITYNETWORKS,-0.609137,
43995,SPIE CITYNETWORKS,-0.609137,
43996,SPIE CITYNETWORKS,-0.620562,
43997,SPIE CITYNETWORKS,-0.620562,
43998,SPIE CITYNETWORKS,0.065252,
43999,SPIE CITYNETWORKS,0.065252,
44000,SPIE CITYNETWORKS,-0.504181,
44001,SPIE CITYNETWORKS,-0.504181,
44002,SPIE CITYNETWORKS,-0.447423,
44003,SPIE CITYNETWORKS,-0.447423,
44004,SPIE CITYNETWORKS,-0.408917,
44005,SPIE CITYNETWORKS,-0.602694,
44006,SPIE CITYNETWORKS,-0.214121,
44007,SPIE CITYNETWORKS,-0.5919,
44008,SPIE CITYNETWORKS,-0.237386,
44009,SPIE CITYNETWORKS,-0.5919,
44010,SPIE CITYNETWORKS,-0.56552,
44011,SPIE CITYNETWORKS,-0.56552,
44012,SPIE CITYNETWORKS,-0.559266,
44013,SPIE CITYNETWORKS,-0.559266,
44014,SPIE CITYNETWORKS,-0.464037,
44015,SPIE CITYNETWORKS,-0.464037,
44016,SPIE CITYNETWORKS,-0.61754,
44017,SPIE CITYNETWORKS,-0.61754,
44018,SPIE CITYNETWORKS,-0.61754,
44019,SPIE CITYNETWORKS,-0.588673,
44020,SPIE CITYNETWORKS,-0.588673,
44021,SPIE CITYNETWORKS,-0.590732,
44022,SPIE CITYNETWORKS,-0.590732,
44023,SPIE CITYNETWORKS,-0.589951,
44024,SPIE CITYNETWORKS,-0.589951,
44025,SPIE CITYNETWORKS,-0.101972,
44026,SPIE CITYNETWORKS,-0.101972,
44027,SPIE CITYNETWORKS,-0.106122,
44028,SPIE CITYNETWORKS,-0.106122,
44029,SPIE CITYNETWORKS,-0.640257,
44030,SPIE CITYNETWORKS,-0.640257,
44031,SPIE CITYNETWORKS,-0.624794,
44032,SPIE CITYNETWORKS,-0.624794,
44033,SPIE CITYNETWORKS,-0.237386,
44034,SPIE CITYNETWORKS,-1.24442,
44035,SPIE CITYNETWORKS,-0.497006,
44036,SPIE CITYNETWORKS,-0.711688,
44037,SPIE CITYNETWORKS,-1.02531,
44038,SPIE CITYNETWORKS,-0.470786,
44039,SPIE CITYNETWORKS,-0.383166,
44040,SPIE CITYNETWORKS,-0.383166,
44041,SPIE CITYNETWORKS,-0.081374,
44042,SPIE CITYNETWORKS,-0.081374,
44043,SPIE CITYNETWORKS,-0.074092,
44044,SPIE CITYNETWORKS,-0.074092,
44045,SPIE CITYNETWORKS,-0.09440862,
44046,SPIE CITYNETWORKS,-0.09440862,
44047,SPIE CITYNETWORKS,-0.09440862,
44048,SPIE CITYNETWORKS,-0.090757,
44049,SPIE CITYNETWORKS,-0.090757,
44050,SPIE CITYNETWORKS,-0.071973,
44051,SPIE CITYNETWORKS,-0.071973,
44052,SPIE CITYNETWORKS,-0.655311,
44053,SPIE CITYNETWORKS,-0.655311,
44054,SPIE CITYNETWORKS,-0.866408,
44055,SPIE CITYNETWORKS,-0.866408,
44056,SPIE CITYNETWORKS,-0.869483,
44057,SPIE CITYNETWORKS,-0.869483,
44058,SPIE CITYNETWORKS,-0.869483,
44059,SPIE CITYNETWORKS,-0.872631,
44060,SPIE CITYNETWORKS,-0.872631,
44061,SPIE CITYNETWORKS,-0.938152,
44062,SPIE CITYNETWORKS,-0.938152,
44063,SPIE CITYNETWORKS,-0.470786,
44064,SPIE CITYNETWORKS,-1.02531,
44065,SPIE CITYNETWORKS,-0.458562,
44066,SPIE CITYNETWORKS,-0.514327,
44067,SPIE CITYNETWORKS,-0.627508,
44068,SPIE CITYNETWORKS,-0.678323,
44069,SPIE CITYNETWORKS,-0.678323,
44070,SPIE CITYNETWORKS,-0.805811,
44071,SPIE CITYNETWORKS,-0.805811,
44072,SPIE CITYNETWORKS,-1.188577,
44073,SPIE CITYNETWORKS,-1.188577,
44074,SPIE CITYNETWORKS,-0.710591,
44075,SPIE CITYNETWORKS,-0.710591,
44076,SPIE CITYNETWORKS,-0.911004,
44077,SPIE CITYNETWORKS,-0.911004,
44078,SPIE CITYNETWORKS,-0.994913,
44079,SPIE CITYNETWORKS,-0.994913,
44080,SPIE CITYNETWORKS,-0.994046,
44081,SPIE CITYNETWORKS,-0.994046,
44082,SPIE CITYNETWORKS,-1.095972,
44083,SPIE CITYNETWORKS,-1.095972,
44084,SPIE CITYNETWORKS,-1.095972,
44085,SPIE CITYNETWORKS,-0.703429,
44086,SPIE CITYNETWORKS,-0.703429,
44087,SPIE CITYNETWORKS,-0.32078,
44088,SPIE CITYNETWORKS,-0.32078,
44089,SPIE CITYNETWORKS,-0.497006,
44090,SPIE CITYNETWORKS,-0.514327,
44091,SPIE CITYNETWORKS,-0.514327,
44092,SPIE CITYNETWORKS,-0.35941666,
44093,SPIE CITYNETWORKS,-0.35941666,
44094,SPIE CITYNETWORKS,-0.41920244,
44095,SPIE CITYNETWORKS,-0.524881,
44096,SPIE CITYNETWORKS,-0.066444,
44097,SPIE CITYNETWORKS,-0.066444,
44098,SPIE CITYNETWORKS,-0.066444,
44099,SPIE CITYNETWORKS,-0.476858,
44100,SPIE CITYNETWORKS,-0.476858,
44101,SPIE CITYNETWORKS,-0.208389,
44102,SPIE CITYNETWORKS,-0.208389,
44103,SPIE CITYNETWORKS,-0.208389,
44104,SPIE CITYNETWORKS,-0.83459,
44105,SPIE CITYNETWORKS,-0.83459,
44106,SPIE CITYNETWORKS,0.053695,
44107,SPIE CITYNETWORKS,0.053695,
44108,SPIE CITYNETWORKS,-0.535805,
44109,SPIE CITYNETWORKS,-0.535805,
44110,SPIE CITYNETWORKS,-1.057201,
44111,SPIE CITYNETWORKS,-1.057201,
44112,SPIE CITYNETWORKS,-0.891717,
44113,SPIE CITYNETWORKS,-0.891717,
44114,SPIE CITYNETWORKS,-0.423855,
44115,SPIE CITYNETWORKS,-0.423855,
44116,SPIE CITYNETWORKS,-0.055683,
44117,SPIE CITYNETWORKS,-0.055683,
44118,SPIE CITYNETWORKS,-0.703431,
44119,SPIE CITYNETWORKS,-0.703431,
44120,SPIE CITYNETWORKS,-0.711688,
44121,SPIE CITYNETWORKS,0.054743,
44122,SPIE CITYNETWORKS,0.054743,
44123,SPIE CITYNETWORKS,-1.322585,
44124,SPIE CITYNETWORKS,-1.114795,
44125,SPIE CITYNETWORKS,-0.524881,
44126,SPIE CITYNETWORKS,-0.55436,
44127,SPIE CITYNETWORKS,-0.55436,
44128,SPIE CITYNETWORKS,-0.850349,
44129,SPIE CITYNETWORKS,-0.850349,
44130,SPIE CITYNETWORKS,-0.505148,
44131,SPIE CITYNETWORKS,-0.505148,
44132,SPIE CITYNETWORKS,-0.468069,
44133,SPIE CITYNETWORKS,-0.468069,
44134,SPIE CITYNETWORKS,-1.1648,
44135,SPIE CITYNETWORKS,-1.1648,
44136,SPIE CITYNETWORKS,-1.114795,
44137,SPIE CITYNETWORKS,-1.322585,
44138,SPIE CITYNETWORKS,-0.509598,
44139,SPIE CITYNETWORKS,-0.509598,
44140,SPIE CITYNETWORKS,-0.482769,
44141,SPIE CITYNETWORKS,-0.482769,
44142,SPIE CITYNETWORKS,-0.4999,
44143,SPIE CITYNETWORKS,-0.4999,
44144,SPIE CITYNETWORKS,-0.4686389999999999,
44145,SPIE CITYNETWORKS,-0.4686389999999999,
44146,SPIE CITYNETWORKS,-0.4686389999999999,
44147,SPIE CITYNETWORKS,-0.7893902,
44148,SPIE CITYNETWORKS,-0.7893902,
44149,SPIE CITYNETWORKS,-0.627508,
44150,SPIE CITYNETWORKS,-0.41920244,
44151,SPIE CITYNETWORKS,-0.458562,
44152,SPIE CITYNETWORKS,0.117367,
44153,SPIE CITYNETWORKS,-1.125468,
44154,SPIE CITYNETWORKS,-0.862944,
44155,SPIE CITYNETWORKS,-0.862944,
44156,SPIE CITYNETWORKS,-0.610083,
44157,SPIE CITYNETWORKS,-0.610083,
44158,SPIE CITYNETWORKS,-0.615875,
44159,SPIE CITYNETWORKS,-0.615875,
44160,SPIE CITYNETWORKS,-0.155132,
44161,SPIE CITYNETWORKS,-0.155132,
44162,SPIE CITYNETWORKS,-0.417993,
44163,SPIE CITYNETWORKS,-0.417993,
44164,SPIE CITYNETWORKS,-0.364194,
44165,SPIE CITYNETWORKS,-0.364194,
44166,SPIE CITYNETWORKS,-0.364194,
44167,SPIE CITYNETWORKS,0.014452,
44168,SPIE CITYNETWORKS,0.014452,
44169,SPIE CITYNETWORKS,-0.552589,
44170,SPIE CITYNETWORKS,-0.552589,
44171,SPIE CITYNETWORKS,-0.528586,
44172,SPIE CITYNETWORKS,-0.528586,
44173,SPIE CITYNETWORKS,-0.528586,
44174,SPIE CITYNETWORKS,-0.528586,
44175,SPIE CITYNETWORKS,0.115145,
44176,SPIE CITYNETWORKS,0.115145,
44177,SPIE CITYNETWORKS,0.117367,
