nom_operateur,nom_enseigne,nom_station,implantation_station,adresse_station,code_insee_commune,nbre_pdc,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,horaires,accessibilite_pmr,date_mise_en_service,date_maj,last_modified,lon,lat,prix_kWh,prix_session,code_departement,nom_departement,region
Fastned,Fastned,Aire de Saint Ambreuil,Station dédiée à la recharge rapide,"Aire de service de Saint Ambreuil, Autoroute A6",71384,8,300.0,False,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-12-23,2022-11-21,2023-02-26T08:54:17Z,4.844761236754013,46.69092869473468,0.0,,,,
Fastned,Fastned,Aire de Saint Ambreuil,Station dédiée à la recharge rapide,"Aire de service de Saint Ambreuil, Autoroute A6",71384,8,300.0,False,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-12-23,2022-11-21,2023-02-26T08:54:17Z,4.844761236754013,46.69092869473468,0.0,,,,
Fastned,Fastned,Aire d'Ecot,Station dédiée à la recharge rapide,Aire de service d'Ecot autoroute A36,25214,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-29,2022-11-21,2023-02-26T08:54:17Z,6.728600081727858,47.440539133792335,0.0,,,,
Fastned,Fastned,Aire d'Ecot,Station dédiée à la recharge rapide,Aire de service d'Ecot autoroute A36,25214,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-29,2022-11-21,2023-02-26T08:54:17Z,6.728600081727858,47.440539133792335,0.0,,,,
Fastned,Fastned,Aire d'Ecot,Station dédiée à la recharge rapide,Aire de service d'Ecot autoroute A36,25214,4,300.0,False,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-29,2022-11-21,2023-02-26T08:54:17Z,6.728600081727858,47.440539133792335,0.0,,,,
Fastned,Fastned,Aire d'Ecot,Station dédiée à la recharge rapide,Aire de service d'Ecot autoroute A36,25214,4,300.0,False,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-29,2022-11-21,2023-02-26T08:54:17Z,6.728600081727858,47.440539133792335,0.0,,,,
Fastned,Fastned,Aire de Gevrey-Ouest,Station dédiée à la recharge rapide,Aire de service de Aire de Gevrey-Ouest autoroute A31,21295,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-19,2022-11-21,2023-02-26T08:54:17Z,5.002016479970822,47.21782384724023,0.0,,,,
Fastned,Fastned,Aire de Gevrey-Ouest,Station dédiée à la recharge rapide,Aire de service de Aire de Gevrey-Ouest autoroute A31,21295,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-19,2022-11-21,2023-02-26T08:54:17Z,5.002016479970822,47.21782384724023,0.0,,,,
Fastned,Fastned,Aire de Gevrey-Ouest,Station dédiée à la recharge rapide,Aire de service de Aire de Gevrey-Ouest autoroute A31,21295,4,300.0,False,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-19,2022-11-21,2023-02-26T08:54:17Z,5.002016479970822,47.21782384724023,0.0,,,,
Fastned,Fastned,Aire de Gevrey-Ouest,Station dédiée à la recharge rapide,Aire de service de Aire de Gevrey-Ouest autoroute A31,21295,4,300.0,False,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-19,2022-11-21,2023-02-26T08:54:17Z,5.002016479970822,47.21782384724023,0.0,,,,
Fastned,Fastned,Aire de Pont Chene d argent,Station dédiée à la recharge rapide,"Aire de service de Aire de Pont Chene d argent, Autoroute A39",21495,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-18,2022-11-21,2023-02-26T08:54:17Z,5.332738379782385,47.17936326972644,0.0,,,,
Fastned,Fastned,Aire de Pont Chene d argent,Station dédiée à la recharge rapide,"Aire de service de Aire de Pont Chene d argent, Autoroute A39",21495,4,300.0,False,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-18,2022-11-21,2023-02-26T08:54:17Z,5.332738379782385,47.17936326972644,0.0,,,,
Fastned,Fastned,Aire de Pont Chene d argent,Station dédiée à la recharge rapide,"Aire de service de Aire de Pont Chene d argent, Autoroute A39",21495,4,300.0,False,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-18,2022-11-21,2023-02-26T08:54:17Z,5.332738379782385,47.17936326972644,0.0,,,,
Fastned,Fastned,Aire de Pont Chene d argent,Station dédiée à la recharge rapide,"Aire de service de Aire de Pont Chene d argent, Autoroute A39",21495,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-18,2022-11-21,2023-02-26T08:54:17Z,5.332738379782385,47.17936326972644,0.0,,,,
LUMI'IN,LUMI'IN,VVF Azur et Neige,Parking privé à usage public,QUARTIER RISOLET 04140,04126,2,12.0,False,True,False,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2022-10-19,2022-10-19,2023-02-26T08:54:16Z,6.33,44.4,,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - SAINT-SYLVAIN-D'ANJOU - 49480,Station dédiée à la recharge rapide,BP - SAINT-SYLVAIN-D'ANJOU,49400,1,50.0,False,False,False,True,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,0.490811,47.500239,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,RENAULT DEALER - FOUGERES,Voirie,RENAULT DEALER - FOUGERES,35000,1,22.0,True,True,False,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,1.181023,48.348536,0.18,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,RENAULT DEALER - FOUGERES,Voirie,RENAULT DEALER - FOUGERES,35000,1,22.0,True,True,False,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,1.181023,48.348536,0.18,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - LONGEVILLE - 57740,Station dédiée à la recharge rapide,BP - LONGEVILLE,57413,1,50.0,False,True,False,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,6.660772,49.132656,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - LONGEVILLE - 57740,Station dédiée à la recharge rapide,BP - LONGEVILLE,57413,1,50.0,False,False,True,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,6.660772,49.132656,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - LONGEVILLE - 57740,Station dédiée à la recharge rapide,BP - LONGEVILLE,57413,1,50.0,False,False,False,True,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,6.660772,49.132656,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - AIRE DE L'ABIS - SAINT-JEOIRE-PRIEURE - 73190,Voirie,BP - AIRE DE L'ABIS - SAINT-JEOIRE-PRIEURE - 73190,73100,1,50.0,False,True,False,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,5.976272,45.526596,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - AIRE DE L'ABIS - SAINT-JEOIRE-PRIEURE - 73190,Voirie,BP - AIRE DE L'ABIS - SAINT-JEOIRE-PRIEURE - 73190,73100,1,50.0,False,False,True,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,5.976272,45.526596,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - AIRE DE L'ABIS - SAINT-JEOIRE-PRIEURE - 73190,Voirie,BP - AIRE DE L'ABIS - SAINT-JEOIRE-PRIEURE - 73190,73100,1,50.0,False,False,False,True,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,5.976272,45.526596,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,CHAUONT SUR THARONNE,Voirie,BP - CHAUONT SUR THARONNE,41046,1,50.0,False,False,True,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,1.926161,47.665194,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - SAINT-SYLVAIN-D'ANJOU - 49480,Station dédiée à la recharge rapide,BP - SAINT-SYLVAIN-D'ANJOU,49400,1,50.0,False,True,False,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,0.490811,47.500239,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - SAINT-SYLVAIN-D'ANJOU - 49480,Station dédiée à la recharge rapide,BP - SAINT-SYLVAIN-D'ANJOU,49400,1,50.0,False,False,True,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,0.490811,47.500239,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,CHAUONT SUR THARONNE,Voirie,BP - CHAUONT SUR THARONNE,41046,1,50.0,False,True,False,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,1.926161,47.665194,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,CHAUONT SUR THARONNE,Voirie,BP - CHAUONT SUR THARONNE,41046,1,50.0,False,False,False,True,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,1.926161,47.665194,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE - 73190,Station dédiée à la recharge rapide,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE,73249,1,150.0,False,False,True,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,5.976272,45.526596,0.0264,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE - 73190,Station dédiée à la recharge rapide,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE,73249,1,50.0,False,False,False,True,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,5.976272,45.526596,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE - 73190,Station dédiée à la recharge rapide,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE,73249,1,150.0,False,False,True,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,5.976272,45.526596,0.0264,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE - 73190,Station dédiée à la recharge rapide,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE,73249,1,50.0,False,False,False,True,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,5.976272,45.526596,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE - 73190,Station dédiée à la recharge rapide,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE,73249,1,150.0,False,False,True,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,5.976272,45.526596,0.0264,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE - 73190,Station dédiée à la recharge rapide,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE,73249,1,50.0,False,False,False,True,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,5.976272,45.526596,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE - 73190,Station dédiée à la recharge rapide,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE,73249,1,50.0,False,False,False,True,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,5.976272,45.526596,0.0791999999999999,,,,
ELECTRIC 55 CHARGING,ELECTRIC 55 CHARGING,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE - 73190,Station dédiée à la recharge rapide,BP - AIRE DE L'ABIS SAINT-JEOIRE-PRIEURE,73249,1,150.0,False,False,True,False,False,False,True,False,False,24/7,Accessible mais non réservé PMR,,2022-11-03,2023-02-26T08:54:11Z,5.976272,45.526596,0.0264,,,,
VINCI Autoroutes,VINCI Autoroutes,"Aire de Porte d'Alsace Sud, Burnhaupt-le-Bas",Voirie,"Aire de Porte d'Alsace Sud, Burnhaupt-le-Bas 68059 Burnhaupt-le-Bas",,2,70.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-12-13,2023-01-17,2023-02-26T08:54:07Z,7.134433,47.714721,,,,,
VINCI Autoroutes,VINCI Autoroutes,"Varades, Pays d'Ancenis",Voirie,"Varades, Pays d'Ancenis 44370 Varades",,2,70.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-12-16,2023-02-01,2023-02-26T08:54:07Z,-1.016747,47.4181453,,,,,
VINCI Autoroutes,VINCI Autoroutes,"Varades, Pays d'Ancenis",Voirie,"Varades, Pays d'Ancenis 44370 Varades",,2,70.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-12-16,2023-02-01,2023-02-26T08:54:07Z,-1.016747,47.4181453,,,,,
VINCI Autoroutes,VINCI Autoroutes,"Aire de Porte d'Alsace Sud, Burnhaupt-le-Bas",Voirie,"Aire de Porte d'Alsace Sud, Burnhaupt-le-Bas 68059 Burnhaupt-le-Bas",,2,70.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-12-13,2023-01-17,2023-02-26T08:54:07Z,7.134433,47.714721,,,,,
VINCI Autoroutes,VINCI Autoroutes,"Aire de la Ferté, Saint-Ambreuil",Voirie,"Aire de la Ferté, Saint-Ambreuil 71240 Saint-Ambreuil",,2,70.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-12-13,2023-02-01,2023-02-26T08:54:07Z,4.843351,46.692328,,,,,
VINCI Autoroutes,VINCI Autoroutes,L'Estérel,Voirie,Aire de l'Estérel 83600 Les Adrets-de-l'Estérel,,1,50.0,False,True,True,True,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-25,2023-02-01,2023-02-26T08:54:07Z,6.786889,43.542359,,,,,
VINCI Autoroutes,VINCI Autoroutes,"Aire de la Ferté, Saint-Ambreuil",Voirie,"Aire de la Ferté, Saint-Ambreuil 71240 Saint-Ambreuil",,2,70.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-12-13,2023-02-01,2023-02-26T08:54:07Z,4.843351,46.692328,,,,,
VINCI Autoroutes,VINCI Autoroutes,"Bourges Marmagne, Aire de service",Voirie,Aire de service de Bourges Marmagne 18500 Marmagne,,1,50.0,False,True,True,True,False,False,True,True,True,24/7,Accessibilité inconnue,2021-03-16,2023-02-01,2023-02-26T08:54:07Z,2.24298933,47.09554436,,,,,
VINCI Autoroutes,VINCI Autoroutes,Poitou-Charentes Nord,Voirie,Aire du Poitou-Charentes 79230 Aiffres,,1,50.0,False,True,True,True,False,False,True,True,True,24/7,Accessibilité inconnue,2021-06-25,2023-02-01,2023-02-26T08:54:07Z,-0.3786389,46.296563,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,22.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY LE ROI,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.499019,47.978019,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY VAL DE MEUSE,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,63.0,False,False,False,True,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.497669,47.974269,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY LE ROI,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.499019,47.978019,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY LE ROI,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.499019,47.978019,,,,,
Last Mile Solutions,Last Mile Solutions,APRR MONTIGNY LE ROI,Station dédiée à la recharge rapide,Aire de montigny le roi - Autoroute A31 -52140 Val de Meuse,52332,1,300.0,False,False,True,False,False,False,True,True,True,24/7,Accessibilité inconnue,2023-01-16,2023-02-15,2023-02-26T08:53:54Z,5.499019,47.978019,,,,,
